planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,dataset,output_tag,seed,budget,horizon,gamma,action_library,action_count,exploration,reward_bias,dynamics_bias,uncertainty_pocket,start_label,episode_true_return,episode_max_pocket_score,simulations,tree_nodes,search_concentration,adaptive_search,root_value,episode_model_steps,episode_steps
uct_mcts,-26.85797300162714,-26.25879601832545,-26.25879658481036,5.66484906983078e-07,2.1923615941009223e-07,0.38108097004061825,5.512297831562171e-08,1.1403744406115877e-07,1.1403744227892142e-07,1.6002287467761087,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-28.315361883430793,,
uncertainty_mcts_240,-27.486902113458683,-31.612341294693636,-31.612341968284124,6.735904882759769e-07,2.0559695367112993e-07,0.3810809609849594,5.026889662592072e-08,1.3313939741700014e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.43478260869565216,1.0,-29.211335297977712,,
static_rollout_pool,-21.80570468647983,-21.80570468647983,-21.98456300950945,0.17885832302961902,0.12165380271863876,0.4493640975345429,0.019002678270618967,0.06976586866132266,0.06886201547863492,0.8359754662200491,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.22,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,,,,,,,
uct_mcts,-26.798965992062325,-30.935624125751136,-30.935624621877793,4.961266562020228e-07,2.4265648273866845e-07,0.3810809838200053,6.006483248485279e-08,1.3313939741700014e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,47.0,48.0,0.7659574468085106,1.0,-27.72796797571883,,
uncertainty_mcts_240,-26.986134964354868,-19.309691873715817,-19.309693608082227,1.7343664104885193e-06,5.705080104904478e-07,0.38108117537482605,1.266809784963739e-07,1.3313939741700014e-07,1.331393947849619e-07,0.9881587089866142,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,47.0,48.0,0.7446808510638298,1.0,-28.176014593077536,,
static_rollout_pool,-25.493039562007993,-25.493039562007993,-25.65360829715111,0.16056873514311576,0.139360263333766,0.461569980536874,0.024859233621044384,0.05472226654296507,0.05009801189289325,1.089228026924188,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.22,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,,,,,,,
uct_mcts,-27.58163677211748,-26.854752060292213,-27.00802194628259,0.15326988599037605,0.06854597125789516,0.4229532502106224,0.017043013054080052,0.006372618579858618,0.006020389590141038,1.6701197561851664,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.45652173913043476,1.0,-29.100570929940808,,
uncertainty_mcts_240,-27.72913637335041,-18.019014668064525,-23.79147420543094,5.772459537366416,3.6553508905652645,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,768.0,,,dynamics_drift_stress,dynamics_bias_0.22,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-29.801539725985002,,
static_rollout_pool,-23.026393490494872,-23.026393490494872,-23.031580492846203,0.0051870023513309604,0.0032237766259011658,0.383056210791299,0.0008292766460888539,0.0008603368435486258,0.0008554178432706814,1.0294928363290805,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.36,0,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,,,,,,,
uct_mcts,-26.852800652965954,-26.258795762270644,-26.25879658481036,8.225397145622537e-07,2.543144250094693e-07,0.3810810051188982,9.020124802563159e-08,1.1403744519530972e-07,1.1403744227892142e-07,1.6002287467761087,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,0,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-28.311378157903135,,
uncertainty_mcts_240,-27.48668045381317,-31.612340964890286,-31.612341968284124,1.003393837351041e-06,2.3758622718557708e-07,0.38108099297426096,8.22581963880662e-08,1.331393990919339e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,0,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,46.0,47.0,0.43478260869565216,1.0,-29.215899221883685,,
static_rollout_pool,-21.756332922450234,-21.756332922450234,-21.98456300950945,0.22823008705921666,0.13427574462341355,0.46181071308519256,0.031131790987193545,0.07032072505104049,0.06886201547863492,0.8359754662200491,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.36,1,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,,,,,,,
uct_mcts,-26.779124952550962,-30.93562392622881,-30.935624621877793,6.956489819742728e-07,2.808795690685529e-07,0.3810810220431061,9.828792207111667e-08,1.331393990919339e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,1,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,47.0,48.0,0.7659574468085106,1.0,-27.71276937302993,,
uncertainty_mcts_240,-26.9806227581461,-19.309691052462412,-19.309693608082227,2.5556198153253717e-06,6.511234445076801e-07,0.3810812559901927,2.072962382919756e-07,1.331393990919339e-07,1.331393947849619e-07,0.9881587089866142,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,1,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,47.0,48.0,0.7446808510638298,1.0,-28.171908832233395,,
static_rollout_pool,-25.459991338598304,-25.459991338598304,-25.65360829715111,0.19361695855280558,0.1585462240983682,0.4800441541915477,0.041604035960505756,0.05769017805595327,0.05009801189289325,1.089228026924188,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.36,2,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,,,,,,,
uct_mcts,-27.628866528701266,-26.77500700360963,-27.00802194628259,0.23301494267295908,0.08687398494651322,0.43897567398281134,0.030579970059022257,0.006612590873099467,0.006020389590141038,1.6701197561851664,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,2,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,46.0,47.0,0.45652173913043476,1.0,-29.122083433670262,,
uncertainty_mcts_240,-27.72852160177127,-16.993414020471967,-23.79147420543094,6.798060184958974,3.1117185352707053,2.338567874358529,0.8013883716013966,0.7387501413362905,0.15139165615606673,1.3971211899951637,768.0,,,dynamics_drift_stress,dynamics_bias_0.36,2,768,18,0.98,default9,9,1.25,1.15,0.36,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-29.80128483835666,,
static_rollout_pool,-23.02530327514894,-23.02530327514894,-23.031580492846203,0.006277217697263637,0.003549313081330093,0.38338107627048845,0.0011528500620961017,0.0008622587082925073,0.0008554178432706814,1.0294928363290805,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.50,0,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,,,,,,,
uct_mcts,-26.847259678139448,-26.25879550621579,-26.25879658481036,1.0785945683267073e-06,2.893927010078577e-07,0.38108104019718725,1.2527952689371092e-07,1.1403744632946088e-07,1.1403744227892142e-07,1.6002287467761087,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,0,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-28.307125204498565,,
uncertainty_mcts_240,-27.486458487931976,-31.612340635086912,-31.612341968284124,1.3331972112951007e-06,2.6957550306337464e-07,0.381081024963564,1.1424749766429448e-07,1.3313940076686811e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,0,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,46.0,47.0,0.43478260869565216,1.0,-29.219505338054933,,
static_rollout_pool,-21.706776075338382,-21.706776075338382,-21.98456300950945,0.27778693417106837,0.14687090822625165,0.4742098013718709,0.04325395881418594,0.07085835500220052,0.06886201547863492,0.8359754662200491,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.50,1,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,,,,,,,
uct_mcts,-26.753581687851923,-30.935623726706453,-30.935624621877793,8.95171339720946e-07,3.191026572735559e-07,0.38108106026621524,1.3651101987965924e-07,1.3313940076686811e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,1,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,47.0,48.0,0.7659574468085106,1.0,-27.693203108461603,,
uncertainty_mcts_240,-26.974924438684273,-19.30969023120832,-19.309693608082227,3.3768739058359643e-06,7.317389516737123e-07,0.3810813366056305,2.8791156904452076e-07,1.3313940076686811e-07,1.331393947849619e-07,0.9881587089866142,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,1,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,47.0,48.0,0.7446808510638298,1.0,-28.167664476388747,,
static_rollout_pool,-25.42596329266668,-25.42596329266668,-25.65360829715111,0.2276450044844296,0.17842137229558946,0.49918050498146477,0.05901815840936883,0.06063662668116828,0.05009801189289325,1.089228026924188,756.0,42.0,1.0,dynamics_drift_stress,dynamics_bias_0.50,2,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,,,,,,,
uct_mcts,-27.637981288972913,-22.710052541209063,-25.85607949770029,3.1460269564912267,1.978128012299937,1.8138881429795783,0.7585803099354371,0.5239701707452498,0.027955035197997136,1.5582980413058227,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,2,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,46.0,47.0,0.45652173913043476,1.0,-29.126195525539984,,
uncertainty_mcts_240,-27.72790042290286,-16.29507942984441,-23.79147420543094,7.496394775586531,2.806946898613055,2.1453452866901,0.855497976774928,0.760440426751823,0.15139165615606673,1.3971211899951637,768.0,,,dynamics_drift_stress,dynamics_bias_0.50,2,768,18,0.98,default9,9,1.25,1.15,0.5,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-29.801027317745326,,
static_rollout_pool,-23.027482426099183,-23.027482426099183,-23.031580492846203,0.004098066747019402,0.0028988463664981453,0.38273195162217233,0.0005063070510782373,0.0008584199803125329,0.0008554178432706814,1.0294928363290805,756.0,42.0,1.0,start_state_stress,base,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,,,,,,,
uct_mcts,-26.85797300162714,-26.25879601832545,-26.25879658481036,5.66484906983078e-07,2.1923615941009223e-07,0.38108097004061825,5.512297831562171e-08,1.1403744406115877e-07,1.1403744227892142e-07,1.6002287467761087,768.0,,,start_state_stress,base,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-28.315361883430793,,
uncertainty_mcts_240,-27.486902113458683,-31.612341294693636,-31.612341968284124,6.735904882759769e-07,2.0559695367112993e-07,0.3810809609849594,5.026889662592072e-08,1.3313939741700014e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,start_state_stress,base,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.43478260869565216,1.0,-29.211335297977712,,
static_rollout_pool,-21.80570468647983,-21.80570468647983,-21.98456300950945,0.17885832302961902,0.12165380271863876,0.4493640975345429,0.019002678270618967,0.06976586866132266,0.06886201547863492,0.8359754662200491,756.0,42.0,1.0,start_state_stress,base,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,,,,,,,
uct_mcts,-26.798965992062325,-30.935624125751136,-30.935624621877793,4.961266562020228e-07,2.4265648273866845e-07,0.3810809838200053,6.006483248485279e-08,1.3313939741700014e-07,1.331393947849619e-07,1.6875251400534714,768.0,,,start_state_stress,base,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,47.0,48.0,0.7659574468085106,1.0,-27.72796797571883,,
uncertainty_mcts_240,-26.986134964354868,-19.309691873715817,-19.309693608082227,1.7343664104885193e-06,5.705080104904478e-07,0.38108117537482605,1.266809784963739e-07,1.3313939741700014e-07,1.331393947849619e-07,0.9881587089866142,768.0,,,start_state_stress,base,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,47.0,48.0,0.7446808510638298,1.0,-28.176014593077536,,
static_rollout_pool,-25.493039562007993,-25.493039562007993,-25.65360829715111,0.16056873514311576,0.139360263333766,0.461569980536874,0.024859233621044384,0.05472226654296507,0.05009801189289325,1.089228026924188,756.0,42.0,1.0,start_state_stress,base,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,,,,,,,
uct_mcts,-27.58163677211748,-26.854752060292213,-27.00802194628259,0.15326988599037605,0.06854597125789516,0.4229532502106224,0.017043013054080052,0.006372618579858618,0.006020389590141038,1.6701197561851664,768.0,,,start_state_stress,base,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.45652173913043476,1.0,-29.100570929940808,,
uncertainty_mcts_240,-27.72913637335041,-18.019014668064525,-23.79147420543094,5.772459537366416,3.6553508905652645,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,768.0,,,start_state_stress,base,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,base,,,46.0,47.0,0.41304347826086957,1.0,-29.801539725985002,,
static_rollout_pool,-25.52810302949985,-25.52810302949985,-25.528122648480647,1.9618980797275754e-05,1.3511407063395466e-05,0.38108866990005197,2.628649709001701e-06,4.068844792509982e-06,4.0687105348009594e-06,1.2181722887803208,756.0,42.0,1.0,start_state_stress,lower_start,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,,,,,,,
uct_mcts,-30.037961111256642,-25.10621400312702,-26.000210610723315,0.8939966075962964,0.586803214863378,0.7534570977317117,0.1396401374167346,0.11329213530165533,0.04836757538452802,1.5116216457830973,768.0,,,start_state_stress,lower_start,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,46.0,47.0,0.5869565217391305,1.0,-30.889775340946557,,
uncertainty_mcts_240,-30.228906046034083,-15.536859091125091,-15.578905272186956,0.042046181061865084,0.036925271243954554,0.40057154681076923,0.003544249278973432,0.01030992312468269,0.010405192615023364,0.21215817651636337,768.0,,,start_state_stress,lower_start,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,46.0,47.0,0.6304347826086957,1.0,-31.29339002826599,,
static_rollout_pool,-23.917024933550014,-23.917024933550014,-23.921009984100603,0.003985050550589619,0.0026724266531950487,0.38259483571031266,0.00045067506893072326,0.0019535104568387013,0.0019522152742450524,0.9921526739029598,756.0,42.0,1.0,start_state_stress,lower_start,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,,,,,,,
uct_mcts,-28.344726871669362,-31.556119887254486,-31.55611992083489,3.35804060114242e-08,1.5633778156421315e-08,0.38108084597468295,3.965489891608197e-09,8.73222124019413e-09,8.73222123117203e-09,1.747014819890477,768.0,,,start_state_stress,lower_start,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,47.0,48.0,0.723404255319149,1.0,-29.518637806554057,,
uncertainty_mcts_240,-29.522916045826257,-22.373550544456293,-22.373550558998872,1.4542578696818964e-08,4.951412808568586e-09,0.3810808393767038,1.1115289488181434e-09,1.039944630393122e-09,1.039944622726859e-09,1.1458659495140062,768.0,,,start_state_stress,lower_start,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,47.0,48.0,0.7659574468085106,1.0,-30.459565342239628,,
static_rollout_pool,-27.649643769680395,-27.649643769680395,-27.653446595156236,0.0038028254758408764,0.003259002479655766,0.38296221127008695,0.000616545169127094,0.0012243234549634315,0.0012185991213789354,1.1833653447984918,756.0,42.0,1.0,start_state_stress,lower_start,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,,,,,,,
uct_mcts,-28.101868823435144,-26.252439450437045,-26.252439475181006,2.4743961546391802e-08,1.0840089067053193e-08,0.38108084299141387,2.6417697005194276e-09,6.7230742011584595e-09,6.723074194572104e-09,1.6002287467761087,768.0,,,start_state_stress,lower_start,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,47.0,48.0,0.5957446808510638,1.0,-29.929953245509402,,
uncertainty_mcts_240,-31.65133262869261,-17.839843693030186,-18.425560072006167,0.585716378975981,0.4132664896815882,0.6003469733059338,0.04729487366547665,0.11576108045060254,0.13711464053567518,0.4384188543650334,768.0,,,start_state_stress,lower_start,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,lower_start,,,46.0,47.0,0.6086956521739131,1.0,-32.56844790069067,,
static_rollout_pool,-10.626556012422,-10.626556012422,-15.405963021458396,4.779407009036396,1.7712649217349121,1.367638738994121,0.2619294778103504,0.29539316036881164,0.5864138175833817,0.4618587533046912,756.0,42.0,1.0,start_state_stress,pocket_adjacent,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,,,,,,,
uct_mcts,-14.925961247858472,-9.687303814282894,-21.111045144426516,11.423741330143622,4.569495032617201,2.7904023963868543,0.6337371538925108,0.9370186168545716,0.7637217335930406,1.1143164002482118,768.0,,,start_state_stress,pocket_adjacent,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,46.0,47.0,0.6739130434782609,1.0,-16.709937562440658,,
uncertainty_mcts_240,-17.751803175972764,-5.475966188143947,-7.997276670462419,2.521310482318472,0.7120694740650246,0.7804617424649211,0.1086693695308546,0.20264163139475105,0.20105382468890362,0.12388481030032487,768.0,,,start_state_stress,pocket_adjacent,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,47.0,48.0,0.723404255319149,1.0,-19.114583869220105,,
static_rollout_pool,-8.042733746029338,-8.042733746029338,-17.98600054679976,9.943266800770424,3.665826182885436,2.3716391089648616,0.5369671365509603,0.7328618989174348,0.9525283485529806,0.5306758476413341,756.0,42.0,1.0,start_state_stress,pocket_adjacent,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,,,,,,,
uct_mcts,-12.868171345654028,-9.807077287559864,-20.205667775081498,10.398590487521634,4.011246689456654,2.4709320900038514,0.5250412395869973,0.7613329435318934,0.9746157713406822,1.0006447712364988,768.0,,,start_state_stress,pocket_adjacent,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,47.0,48.0,0.8085106382978723,1.0,-14.394320990694624,,
uncertainty_mcts_240,-15.503917935688817,-8.50293448904107,-17.799730472363493,9.296795983322422,3.5088927387976567,2.231380202508397,0.4373573537976389,0.4580211483708401,0.4391154461431508,1.0006447712364988,768.0,,,start_state_stress,pocket_adjacent,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,47.0,48.0,0.7872340425531915,1.0,-16.994903584751636,,
static_rollout_pool,-7.692841532021516,-7.692841532021516,-21.559836259344745,13.86699472732323,6.397048494331885,3.6869199018918897,0.8264097138413226,0.7636306550678739,0.807369724553496,1.1152066703960477,756.0,42.0,1.0,start_state_stress,pocket_adjacent,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,,,,,,,
uct_mcts,-14.2124944825084,-10.374462253863825,-21.960011093335986,11.58554883947216,4.85918927271866,3.0423041868441376,0.7390045054235505,0.8790123562527484,0.5020521013264378,1.2296765376015832,768.0,,,start_state_stress,pocket_adjacent,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,47.0,48.0,0.723404255319149,1.0,-16.134148368753234,,
uncertainty_mcts_240,-17.068202960168446,-9.974163027343765,-20.787322203728476,10.81315917638471,4.286394056098186,2.6309138474253695,0.5805253625050137,0.7345242213560574,0.9008823709771796,1.0696281536720214,768.0,,,start_state_stress,pocket_adjacent,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,pocket_adjacent,,,46.0,47.0,0.5434782608695652,1.0,-19.594449216082417,,
static_rollout_pool,-24.137839392394618,-24.137839392394618,-24.14182351568943,0.0039841232948134575,0.0028479253418877406,0.38271510305963535,0.0005205912090045326,0.000904935768890056,0.0009013068666936225,1.0971127410638672,756.0,42.0,1.0,start_state_stress,wide_left,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,,,,,,,
uct_mcts,-28.64258127477208,-29.602704748053647,-29.60468688844992,0.001982140396272314,0.0019767929398477008,0.38230227284430357,0.0005285123780174644,0.00022939529308302405,0.00022939383620477593,1.870325704724365,768.0,,,start_state_stress,wide_left,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,46.0,47.0,0.5217391304347826,1.0,-29.770499656312847,,
uncertainty_mcts_240,-29.534691920359798,-30.078840730537355,-30.07884075353652,2.2999167015314015e-08,7.2338976100204065e-09,0.38108084092207156,1.981206247807805e-09,2.996449316597674e-10,2.996449143278874e-10,1.9716184782201878,768.0,,,start_state_stress,wide_left,0,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,46.0,47.0,0.6739130434782609,1.0,-30.33438658710929,,
static_rollout_pool,-23.915286393625472,-23.915286393625472,-24.089637754123494,0.17435136049802225,0.1205378199787827,0.450202912965112,0.02080717732908205,0.06973343788926464,0.06834077635066725,0.9708709894388703,756.0,42.0,1.0,start_state_stress,wide_left,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,,,,,,,
uct_mcts,-27.63119036108521,-30.040652984405874,-30.04065298492169,5.158149463113659e-10,1.4201749027786018e-10,0.3810808365169385,3.892538561791085e-11,2.7748169561222495e-11,2.7748169561222495e-11,1.9658297140931031,768.0,,,start_state_stress,wide_left,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,46.0,47.0,0.30434782608695654,1.0,-29.630769794769765,,
uncertainty_mcts_240,-28.748521917226473,-35.43534075476798,-35.43534082895194,7.418395853164839e-08,3.804086176769182e-08,0.3810808597495413,9.8274712788088e-09,2.4307867972209275e-08,2.4307867899593276e-08,1.817514469631144,768.0,,,start_state_stress,wide_left,1,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,47.0,48.0,0.6808510638297872,1.0,-29.758263809759192,,
static_rollout_pool,-26.717982137347246,-26.717982137347246,-26.837537913645235,0.11955577629798952,0.10454110209350535,0.4421172929981894,0.019754178868346624,0.04349790707712433,0.03961021031688161,1.1737416785596928,756.0,42.0,1.0,start_state_stress,wide_left,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,,,,,,,
uct_mcts,-28.99820458694141,-29.51028879354469,-29.512008708016022,0.0017199144713337944,0.001710362010913194,0.38213734083517953,0.0004566836859932219,0.000231867007831555,0.0002318672584930222,1.834852389391594,768.0,,,start_state_stress,wide_left,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,46.0,47.0,0.5217391304347826,1.0,-30.316114005514777,,
uncertainty_mcts_240,-29.222702164113226,-29.965635211805754,-29.96735507312626,0.0017198613205060553,0.001710317306096103,0.38213731326194605,0.00045667181671324534,0.00023186700751249412,0.0002318672584930222,1.8702631179123843,768.0,,,start_state_stress,wide_left,2,768,18,0.98,default9,9,1.25,1.15,0.22,0.55,wide_left,,,46.0,47.0,0.5652173913043478,1.0,-30.799307792232902,,
static_rollout_pool,,,,1.7136157329643755,,,,6.091756926877913e-07,6.091756926877913e-07,,1512.0,,,closed_loop_replay,budget_512,0,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.176750330585946,6.091756926877913e-07,,,,,,1512.0,3.0
uct_mcts,,,,1.9241678641123592,,,,4.892969927546833e-07,4.892969927546833e-07,,1536.0,,,closed_loop_replay,budget_512,0,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.109143528541055,4.892969927546833e-07,,,,,,1536.0,3.0
uncertainty_mcts_240,,,,1.6664786635089968e-06,,,,6.091756926877913e-07,6.091756926877913e-07,,1536.0,,,closed_loop_replay,budget_512,0,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.243762509974473,6.091756926877913e-07,,,,,,1536.0,3.0
conservative_mcts,,,,1.6664786635089968e-06,,,,6.091756926877913e-07,6.091756926877913e-07,,1536.0,,,closed_loop_replay,budget_512,0,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.243762509974473,6.091756926877913e-07,,,,,,1536.0,3.0
static_rollout_pool,,,,1.4367950995570216,,,,1.855106877654363e-08,1.855106877654363e-08,,1512.0,,,closed_loop_replay,budget_512,1,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.625666851085508,1.855106877654363e-08,,,,,,1512.0,3.0
uct_mcts,,,,0.28174039300399184,,,,1.331393947849619e-07,1.331393947849619e-07,,1536.0,,,closed_loop_replay,budget_512,1,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.1615859762791505,1.331393947849619e-07,,,,,,1536.0,3.0
uncertainty_mcts_240,,,,0.09576869760607269,,,,1.1403744227892142e-07,1.1403744227892142e-07,,1536.0,,,closed_loop_replay,budget_512,1,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.298912053904082,1.1403744227892142e-07,,,,,,1536.0,3.0
conservative_mcts,,,,0.09576869760607269,,,,1.1403744227892142e-07,1.1403744227892142e-07,,1536.0,,,closed_loop_replay,budget_512,1,512,18,0.98,default9,9,,1.15,0.22,0.55,base,-5.298912053904082,1.1403744227892142e-07,,,,,,1536.0,3.0
